input_path,is_color,out_boosted_path,fft_spectrum_path,mask_path,highboost_mask_path,max_imag_G_shifted,max_imag_out_float,used_real_output,D0,r,mask_type
data/Checkerboard_1.tif,True,results\batch_demo_20251127T133455\Checkerboard_1\Checkerboard_1_boosted.png,results\batch_demo_20251127T133455\Checkerboard_1\fft_spectrum.png,results\batch_demo_20251127T133455\Checkerboard_1\filter_mask.png,results\batch_demo_20251127T133455\Checkerboard_1\highpass_mask.png,6344579.584484676,0.0,False,50.0,6.0,radial
data/Checkerboard_2.jpg,True,results\batch_demo_20251127T133455\Checkerboard_2\Checkerboard_2_boosted.png,results\batch_demo_20251127T133455\Checkerboard_2\fft_spectrum.png,results\batch_demo_20251127T133455\Checkerboard_2\filter_mask.png,results\batch_demo_20251127T133455\Checkerboard_2\highpass_mask.png,5658661.677778431,0.0,False,50.0,6.0,radial
